<<<<<<< HEAD
id,Country,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30
77,"Italy",1142008,1379883,1587625,1749242,1863878,1939911,1988107,2017782,2035725,2046457,2052833,2056606,2058834,2060148
78,"Jamaica",9895,10319,10741,11160,11576,11985,12387,12781,13165,13539,13901,14251,14588,14912
79,"Japan",114164,121900,130788,140981,152648,165969,181137,198354,217830,239771,264380,291841,322313,355914
80,"Jordan",137331,169912,199286,223331,241489,254375,263119,268874,272585,274946,276435,277370,277955,278320
81,"Kazakhstan",120972,127888,137725,151479,170245,195010,226283,263636,305368,348617,390051,426833,457320,481172
82,"Kenya",69286,77507,86460,96165,106633,117859,129828,142509,155852,169795,184256,199139,214336,229728
83,"Korea, South",28258,29116,30002,30917,31859,32830,33829,34855,35910,36991,38099,39234,40394,41579
84,"Kuwait",136093,140652,144781,148438,151611,154313,156580,158456,159993,161241,162247,163053,163695,164206
85,"Kyrgyzstan",65499,68349,70858,73045,74934,76553,77932,79099,80083,80909,81599,82175,82655,83053
86,"Latvia",10195,13031,16437,20398,24855,29677,34679,39643,44357,48651,52413,55598,58219,60323
87,"Lebanon",104841,115709,125219,133138,139464,144350,148027,150739,152711,154129,155141,155859,156367,156724
88,"Liberia",1455,1467,1478,1488,1496,1504,1511,1518,1523,1528,1533,1537,1541,1544
89,"Liechtenstein",987,1188,1352,1475,1561,1618,1655,1678,1693,1702,1707,1710,1713,1714
90,"Lithuania",32394,44781,59372,74872,89651,102320,112221,119408,124347,127616,129724,131062,131902,132427
91,"Luxembourg",25412,27640,28769,29281,29503,29596,29635,29652,29658,29661,29662,29663,29663,29663
92,"Madagascar",17230,17382,17571,17809,18106,18480,18948,19535,20269,21189,22339,23778,25575,27816
93,"Malaysia",47817,57740,69474,83219,99226,117716,138881,162855,189689,219326,251579,286120,322477,360056
94,"Maldives",12253,12572,12911,13259,13603,13932,14236,14508,14744,14944,15111,15247,15356,15443
95,"Malta",7899,8743,9530,10245,10877,11420,11878,12257,12565,12814,13011,13168,13291,13387
96,"Mauritania",7933,8100,8334,8661,9118,9754,10634,11847,13504,15741,18719,22603,27536,33599
97,"Mauritius",462,471,478,484,490,495,500,504,507,511,513,516,518,520
98,"Mexico",999314,1036026,1071777,1106514,1140118,1172509,1203617,1233390,1261791,1288797,1314398,1338600,1361416,1382870
99,"Moldova",87686,93991,100558,107351,114324,121427,128607,135805,142965,150031,156949,163669,170150,176353
100,"Monaco",607,743,877,995,1087,1155,1201,1231,1250,1262,1270,1274,1277,1279
101,"Mongolia",367,376,384,391,397,403,408,412,417,420,423,426,429,431
102,"Montenegro",23165,23249,23256,23257,23257,23257,23257,23257,23257,23257,23257,23257,23257,23257
103,"Morocco",286382,323550,362772,402878,442581,480639,516007,547934,576008,600127,620435,637248,650972,662046
104,"Namibia",13369,13516,13626,13707,13766,13811,13843,13867,13885,13898,13908,13915,13921,13924
105,"Nepal",211838,232503,253254,273976,294404,314352,333629,352076,369565,385998,401308,415462,428452,440294
106,"Netherlands",459955,496351,521515,538027,548492,554978,558943,561346,562795,563666,564189,564502,564689,564802
107,"New Zealand",2003,2022,2039,2054,2067,2079,2090,2100,2108,2116,2123,2129,2134,2139
108,"Nicaragua",5647,5693,5731,5762,5789,5810,5828,5843,5856,5866,5875,5882,5888,5893
109,"Niger",1270,1319,1405,1557,1825,2296,3124,4578,7125,11571,19278,32478,54634,90580
110,"Nigeria",64864,66074,67432,68958,70671,72595,74754,77178,79898,82950,86373,90211,94513,99334
111,"North Macedonia",46971,56181,65546,74170,81408,87017,91100,93938,95846,97102,97916,98439,98772,98985
112,"Norway",29083,35496,43927,54629,67734,83050,100003,117667,134937,150796,164535,175845,184770,191578
113,"Oman",119272,121267,123152,124924,126581,128127,129563,130892,132119,133248,134284,135233,136100,136891
114,"Pakistan",353093,364978,379222,396259,416588,440777,469463,503345,543176,589742,643829,706180,777435,858058
115,"Panama",143432,148169,152574,156564,160091,163140,165727,167885,169663,171110,172277,173212,173957,174546
116,"Papua New Guinea",599,600,602,603,605,606,607,608,610,611,612,613,614,614
117,"Paraguay",69627,71331,72377,73007,73383,73606,73738,73816,73862,73889,73905,73915,73920,73924
118,"Peru",935083,952785,970190,986920,1002658,1017162,1030281,1041943,1052153,1060974,1068505,1074873,1080210,1084653
119,"Philippines",406727,419294,431566,443556,455245,466625,477686,488424,498832,508907,518648,528053,537122,545859
120,"Poland",685251,839765,967965,1063217,1128273,1170166,1196126,1211828,1221187,1226717,1229967,1231872,1232986,1233636
121,"Portugal",206182,237394,264402,285803,301596,312643,320084,324969,328120,330132,331407,332211,332717,333035
122,"Qatar",135367,136548,137539,138344,138981,139474,139849,140132,140342,140498,140612,140696,140757,140802
123,"Romania",354865,415391,472591,521626,560229,588613,608443,621805,630590,636273,639910,642222,643685,644609
124,"Russia",1878256,2023057,2172516,2324103,2475206,2623214,2765727,2900695,3026524,3142123,3246894,3340693,3423746,3496569
125,"Rwanda",5283,5347,5407,5463,5516,5565,5610,5653,5693,5730,5765,5797,5827,5856
126,"Saint Lucia",169,225,294,379,482,605,752,924,1122,1348,1598,1870,2159,2458
127,"Saint Vincent and the Grenadines",77,78,79,80,81,81,82,82,83,83,83,84,84,84
128,"San Marino",1130,1191,1230,1255,1269,1277,1282,1285,1287,1288,1288,1289,1289,1289
129,"Saudi Arabia",353214,356276,359415,362631,365921,369286,372723,376231,379808,383452,387159,390928,394756,398640
130,"Senegal",15752,15800,15838,15868,15892,15910,15925,15937,15947,15954,15960,15965,15969,15972
131,"Serbia",76218,94545,114454,134278,152357,167553,179469,188308,194598,198941,201879,203837,205131,205980
132,"Seychelles",159,160,160,161,162,162,163,163,163,164,164,164,164,165
133,"Singapore",58094,58127,58156,58180,58200,58217,58231,58243,58254,58262,58269,58276,58281,58285
134,"Slovakia",87709,96762,101651,104038,105146,105649,105874,105974,106019,106039,106048,106052,106053,106054
135,"Slovenia",53089,59097,62816,64984,66202,66873,67238,67436,67543,67600,67631,67647,67656,67661
136,"Somalia",4253,4274,4295,4316,4336,4356,4375,4393,4411,4429,4446,4463,4479,4495
137,"South Africa",746701,757054,766837,775953,784337,791956,798804,804897,810273,814977,819066,822600,825637,828237
138,"Spain",1441876,1527709,1588480,1629374,1655952,1672837,1683408,1689966,1694012,1696498,1698023,1698957,1699529,1699879
139,"Sri Lanka",15923,18087,19951,21555,22933,24114,25125,25990,26729,27360,27899,28359,28750,29084
140,"Sudan",14123,14383,14766,15325,16144,17342,19094,21654,25391,30836,38749,50208,66711,90300
141,"Suriname",5259,5279,5295,5308,5318,5326,5333,5338,5342,5345,5347,5349,5351,5352
142,"Sweden",172519,204950,243140,284214,324675,361039,391130,414352,431319,443226,451346,456775,460357,462701
143,"Switzerland",255579,285218,302886,312602,317708,320327,321654,322321,322656,322824,322908,322950,322971,322982
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",3887,3938,3989,4040,4092,4144,4197,4249,4302,4356,4410,4464,4518,4573
146,"Togo",2645,2813,2988,3171,3360,3557,3761,3973,4193,4420,4656,4900,5153,5413
147,"Trinidad and Tobago",5977,6096,6196,6281,6353,6414,6465,6509,6545,6576,6603,6625,6643,6659
148,"Tunisia",80323,91369,102403,113302,123914,134105,143766,152809,161176,168833,175772,182003,187552,192460
149,"Turkey",408218,424904,441708,458538,475302,491907,508266,524295,539918,555068,569683,583717,597129,609889
150,"Uganda",15594,17165,18780,20437,22136,23877,25658,27480,29340,31238,33172,35140,37142,39174
151,"Ukraine",533197,605499,678159,747745,811360,867078,914067,952442,982964,1006732,1024936,1038704,1049016,1056683
152,"United Arab Emirates",148890,155971,162206,167586,172149,175962,179108,181678,183759,185433,186773,187840,188687,189357
153,"United Kingdom",1333972,1485249,1623431,1745017,1848550,1934255,2003555,2058532,2101488,2134653,2160024,2179296,2193857,2204813
154,"Uruguay",3758,4079,4402,4727,5053,5380,5707,6035,6362,6688,7014,7337,7659,7979
155,"US",10595203,11308545,11937039,12444606,12826180,13097748,13283536,13407214,13488052,13540257,13573708,13595036,13608590,13617188
156,"Uzbekistan",69775,71023,72127,73103,73965,74726,75398,75990,76512,76972,77377,77734,78049,78325
157,"Venezuela",97350,99934,102447,104887,107252,109538,111745,113873,115919,117884,119769,121574,123300,124948
158,"Vietnam",1242,1272,1304,1337,1371,1407,1444,1482,1522,1564,1607,1652,1699,1748
159,"Zambia",17384,17916,18509,19172,19910,20732,21646,22660,23785,25029,26403,27918,29583,31409
160,"Zimbabwe",8607,8714,8818,8917,9013,9106,9196,9283,9366,9447,9525,9600,9672,9742
161,"Dominica",88,126,182,265,383,542,744,979,1227,1465,1670,1832,1951,2034
162,"Grenada",32,36,41,49,61,79,107,149,212,306,442,637,904,1254
163,"Mozambique",14232,14757,15176,15510,15777,15991,16161,16297,16405,16492,16561,16616,16660,16695
164,"Syria",6580,7043,7546,8088,8672,9304,9984,10718,11509,12361,13278,14266,15328,16470
165,"Timor-Leste",30,30,30,30,30,30,30,30,30,30,30,30,30,30
166,"Belize",4707,5393,6098,6781,7405,7945,8392,8747,9021,9227,9380,9491,9571,9628
167,"Laos",24,24,24,24,24,24,24,24,24,24,24,24,24,24
168,"Libya",72342,77060,81161,84653,87575,89983,91945,93526,94792,95797,96592,97218,97710,98094
169,"West Bank and Gaza",61719,65809,69820,73648,77213,80453,83336,85852,88011,89836,91361,92622,93655,94496
170,"Guinea-Bissau",2416,2420,2428,2444,2472,2527,2630,2824,3188,3869,5125,7388,11297,17583
171,"Mali",3797,3938,4101,4290,4509,4764,5058,5400,5795,6252,6781,7393,8099,8913
172,"Saint Kitts and Nevis",19,19,19,19,19,19,19,19,19,19,19,19,19,19
173,"Kosovo",27472,33848,42219,52047,62236,71477,78886,84251,87854,90153,91570,92427,92938,93241
174,"Burma",67653,74260,80220,85582,90395,94706,98559,101998,105062,107789,110211,112362,114270,115961
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",8892,10006,11167,12360,13568,14775,15963,17118,18224,19270,20248,21150,21975,22721
177,"Burundi",645,693,763,863,1008,1216,1517,1950,2573,3468,4751,6582,9184,12854
178,"Sierra Leone",2398,2415,2431,2447,2463,2478,2494,2509,2524,2538,2553,2567,2581,2594
179,"Malawi",5967,5980,5988,5994,5997,6000,6001,6002,6003,6004,6004,6004,6004,6004
180,"South Sudan",2976,3007,3036,3064,3090,3115,3138,3160,3181,3201,3220,3238,3255,3270
181,"Western Sahara",10,10,10,10,10,10,10,10,10,10,10,10,10,10
182,"Sao Tome and Principe",979,999,1026,1059,1100,1150,1213,1289,1381,1490,1618,1766,1931,2113
183,"Yemen",2075,2080,2085,2090,2095,2099,2104,2108,2113,2117,2121,2125,2129,2133
>>>>>>> master
